data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia,link_materia_oficial,texto
ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737,
DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº
10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
LÍNGUA PORTUGUESA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 18.09.2019 a 17.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como retribuição
pelos serviços prestados pelo (a) o valor mensal de R$ 2.686,25(dois mil
seiscentos e oitenta e seis reais e vinte e cinco centavos) até o décimo dia do
mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da Educação,
da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000701/2018-31
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E MARIA CLAUDIA ALVES DO NASCIMENTO CPF 033.453.084-95,
DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº
9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI
Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE
2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 26.09.2019 a 25.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000704/2018-75
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E RAISSA BATISTA ALVES CPF 101.588.574-88, DE ACORDO COM
A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
LÍNGUA PORTUGUESA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 19.09.2019 a 18.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000698/2018-56
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E CARLOS ATILLA MEDEIROS DE OLIVEIRA CPF 049.230.624-95,
DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº
9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI
Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE
2018.
DISCIPLINA:
MATEMÁTICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 24.09.2019 a 23.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000699/2018-09
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E JOÃO MARCOS DE ASSIS CARLOS CPF 101.404.364-64, DE
ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737,
DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº
10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
MATEMÁTICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 14.09.2019 a 13.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000700/2018-97
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E JESSICA PATRICIA DIAS CPF 069.758.064-46, DE ACORDO COM
A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
LÍNGUA ESPANHOLA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 19.09.2019 a 18.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000620/2018-31
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ALECIA LUCIO DE OLIVEIRA CPF 054.151.694-90, DE ACORDO
COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
MATEMÁTICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 13.09.2019 a 12.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como retribuição
pelos serviços prestados pelo (a) o valor mensal de R$ 2.686,25(dois mil
seiscentos e oitenta e seis reais e vinte e cinco centavos) até o décimo dia do
mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
 
14ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410041.000696/2018-67
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E MARIA ALZENIRA COSTA DE MORAIS CPF 030.591.724-20, DE
ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737,
DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº
10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 18.09.2019 a 17.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 851.520.724-91
CPF nº 011.783.274-00
 
9ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410037.000972/2018-56
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ORESTES KELTON DE SANTANA CPF 063.314.884-99, DE ACORDO
COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
EDUCAÇÃO FÍSICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 25.09.2019 a 24.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 413.611.804-04
CPF nº 807.696.834-87
 
 
 
 
 
 
9ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410037.000971/2018-10
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E VANDRÉA MELO DOS SANTOS CPF 603.333.164-87, DE ACORDO
COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
LÍNGUA INGLESA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 21.09.2019 a 20.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 008.190.974-89
CPF nº 807.696.834-87
 
2ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001845/2018-16
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E JOSILUZ NOBRE DOS SANTOS CPF 043.285.444-46, DE ACORDO
COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
MATEMÁTICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 05.10.2019 a 04.10.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 035.010.774-24
CPF nº 029.560.034-96
 
2ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001859/2018-30
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E THULIANNE LOPES DE SOUZA NASCIMENTO CPF 071.534.594-05,
DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº
9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI
Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE
2018.
DISCIPLINA:
CIÊNCIAS BIOLÓGICAS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 05.10.2019 a 04.10.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 035.010.774-24
CPF nº 029.560.034-96
 
1ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº 00410059.001753/2018-36
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ANDREA DA SILVA FREIRE CPF 916.170.904-25, DE ACORDO
COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
POLIVALENTE
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 25.09.2019 a 24.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 465.838.314-49
CPF nº 033.854.414-39
 
 
1ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001559/2018-51
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E JOELMA MARIA DA SILVA MATIAS COSTA CPF 046.007.364-86,
DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº
9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI
Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE
2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 12.09.2019 a 11.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 474.488.544-00
CPF nº 465.838.314-49
 
1ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001704/2018-01
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E LENIZE DA SILVA TEIXEIRA BARBOSA CPF 813.284.514-53, DE
ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737,
DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº
10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 19.09.2019 a 18.09.2020
CLAUSULA SEGUNDA  REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 23/09/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 474.488.544-00
CPF nº 465.838.314-49
 
 
1ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº 00410059.001687/2018-02
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ISOLDA CRISTINA SALES DA COSTA CPF 655.715.924-00, DE
ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737,
DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº
10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
